timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1697739143925,8372,Register Random User,200,,Endurance Test  3-7,text,true,,395,686,30,120,http://localhost:8081/api/users/,8372,0,3
1697739120954,31352,Login,200,,Spike Test  4-43,text,true,,28508,1157,31,120,http://localhost:8081/,5535,0,0
1697739120954,5535,Login-0,302,,Spike Test  4-43,,true,,412,717,31,120,http://localhost:8081/authenticate,5535,0,0
1697739126489,25817,Login-1,200,,Spike Test  4-43,text,true,,28096,440,31,120,http://localhost:8081/,25811,0,0
1697739143666,8690,Create Post,200,,Load Test  2-13,text,true,,561,581,40,120,http://localhost:8081/api/post/auth/creator,8690,0,0
1697739143557,8808,Delete Post,200,,Endurance Test  3-16,,true,,303,607,30,120,http://localhost:8081/api/post/auth/manager?postId=4472,8808,0,0
1697739116635,35793,Login,200,,Load Test  2-36,text,true,,28508,1165,40,120,http://localhost:8081/,15231,0,0
1697739116635,15231,Login-0,302,,Load Test  2-36,,true,,412,725,40,120,http://localhost:8081/authenticate,15231,0,0
1697739131866,20562,Login-1,200,,Load Test  2-36,text,true,,28096,440,40,120,http://localhost:8081/,20560,0,0
1697739137064,15364,Login,200,,Endurance Test  3-13,text,true,,28508,1193,30,120,http://localhost:8081/,6945,0,0
1697739137064,6945,Login-0,302,,Endurance Test  3-13,,true,,412,753,30,120,http://localhost:8081/authenticate,6945,0,0
1697739144009,8419,Login-1,200,,Endurance Test  3-13,text,true,,28096,440,30,120,http://localhost:8081/,8417,0,0
1697739137298,15318,Login,200,,Spike Test  4-73,text,true,,28508,1153,31,121,http://localhost:8081/,6858,0,0
1697739137298,6858,Login-0,302,,Spike Test  4-73,,true,,412,713,31,121,http://localhost:8081/authenticate,6858,0,0
1697739144157,8459,Login-1,200,,Spike Test  4-73,text,true,,28096,440,31,121,http://localhost:8081/,8456,0,0
1697739144546,8174,Register Random User,200,,Spike Test  4-105,text,true,,395,685,30,120,http://localhost:8081/api/users/,8174,0,2
1697739137890,15029,Register Random User,200,,Load Test  2-2,text,true,,395,686,40,120,http://localhost:8081/api/users/,15029,0,1
1697739144879,8109,Register Random User,200,,Endurance Test  3-26,text,true,,395,685,30,120,http://localhost:8081/api/users/,8109,0,2
1697739144708,8386,Delete Post,200,,Load Test  2-26,,true,,303,603,40,120,http://localhost:8081/api/post/auth/manager?postId=4477,8386,0,0
1697739137742,15532,Login,200,,Spike Test  4-115,text,true,,28508,1161,30,120,http://localhost:8081/,7434,0,0
1697739137742,7434,Login-0,302,,Spike Test  4-115,,true,,412,721,30,120,http://localhost:8081/authenticate,7434,0,0
1697739145177,8097,Login-1,200,,Spike Test  4-115,text,true,,28096,440,30,120,http://localhost:8081/,8094,0,0
1697739144977,8341,Create Post,200,,Spike Test  4-120,text,true,,561,581,30,120,http://localhost:8081/api/post/auth/creator,8340,0,0
1697739137987,15337,Login,200,,Spike Test  4-87,text,true,,28508,1181,30,120,http://localhost:8081/,7247,0,0
1697739137987,7247,Login-0,302,,Spike Test  4-87,,true,,412,741,30,120,http://localhost:8081/authenticate,7247,0,0
1697739145235,8089,Login-1,200,,Spike Test  4-87,text,true,,28096,440,30,120,http://localhost:8081/,8086,0,0
1697739138019,15306,Login,200,,Stress Test  1-47,text,true,,28508,1181,20,119,http://localhost:8081/,7236,0,0
1697739138019,7236,Login-0,302,,Stress Test  1-47,,true,,412,741,20,119,http://localhost:8081/authenticate,7236,0,0
1697739145255,8070,Login-1,200,,Stress Test  1-47,text,true,,28096,440,20,119,http://localhost:8081/,8065,0,0
1697739132675,20675,Login,200,,Stress Test  1-38,text,true,,28508,1153,20,119,http://localhost:8081/,12612,0,0
1697739132675,12612,Login-0,302,,Stress Test  1-38,,true,,412,713,20,119,http://localhost:8081/authenticate,12612,0,0
1697739145287,8063,Login-1,200,,Stress Test  1-38,text,true,,28096,440,20,119,http://localhost:8081/,8060,0,0
1697739145878,7704,Register Random User,200,,Spike Test  4-104,text,true,,395,686,29,119,http://localhost:8081/api/users/,7704,0,2
1697739145493,8151,Create Post,200,,Endurance Test  3-15,text,true,,561,581,30,119,http://localhost:8081/api/post/auth/creator,8150,0,0
1697739145938,7739,Register Random User,200,,Load Test  2-30,text,true,,395,686,40,119,http://localhost:8081/api/users/,7739,0,3
1697739145715,8055,Create Post,200,,Endurance Test  3-30,text,true,,561,581,30,119,http://localhost:8081/api/post/auth/creator,8054,0,0
1697739146014,7964,Delete Post,200,,Endurance Test  3-2,,true,,303,609,30,120,http://localhost:8081/api/post/auth/manager?postId=4481,7964,0,0
1697739147213,7035,Register Random User,200,,Spike Test  4-103,text,true,,395,686,30,120,http://localhost:8081/api/users/,7035,0,2
1697739147109,7140,Create Post,200,,Endurance Test  3-22,text,true,,561,581,30,120,http://localhost:8081/api/post/auth/creator,7139,0,0
1697739153319,961,Delete Post,200,,Spike Test  4-120,,true,,303,601,30,120,http://localhost:8081/api/post/auth/manager?postId=4502,961,0,0
1697739146456,7826,Delete Post,200,,Load Test  2-8,,true,,303,597,40,120,http://localhost:8081/api/post/auth/manager?postId=4482,7826,0,0
1697739147131,7201,Delete Post,200,,Endurance Test  3-21,,true,,303,603,30,120,http://localhost:8081/api/post/auth/manager?postId=4486,7201,0,0
1697739146507,7992,Create Post,200,,Load Test  2-11,text,true,,561,581,40,120,http://localhost:8081/api/post/auth/creator,7992,0,0
1697739147438,7164,Register Random User,200,,Load Test  2-1,text,true,,395,686,40,120,http://localhost:8081/api/users/,7164,0,1
1697739147437,7211,Delete Post,200,,Endurance Test  3-19,,true,,303,597,30,120,http://localhost:8081/api/post/auth/manager?postId=4487,7211,0,0
1697739139889,14783,Login,200,,Load Test  2-9,text,true,,28508,1157,40,120,http://localhost:8081/,7634,0,0
1697739139889,7634,Login-0,302,,Load Test  2-9,,true,,412,717,40,120,http://localhost:8081/authenticate,7634,0,0
1697739147525,7147,Login-1,200,,Load Test  2-9,text,true,,28096,440,40,120,http://localhost:8081/,7143,0,0
1697739147549,7149,Create Post,200,,Spike Test  4-118,text,true,,561,581,30,120,http://localhost:8081/api/post/auth/creator,7148,0,0
1697739147544,7340,Register Random User,200,,Load Test  2-22,text,true,,395,686,40,120,http://localhost:8081/api/users/,7340,0,4
1697739147911,7171,Register Random User,200,,Load Test  2-15,text,true,,395,686,40,120,http://localhost:8081/api/users/,7171,0,2
1697739147984,7168,Create Post,200,,Load Test  2-29,text,true,,561,581,40,120,http://localhost:8081/api/post/auth/creator,7168,0,0
1697739129127,26045,Login,200,,Spike Test  4-82,text,true,,28508,1153,30,120,http://localhost:8081/,18644,0,0
1697739129127,18644,Login-0,302,,Spike Test  4-82,,true,,412,713,30,120,http://localhost:8081/authenticate,18644,0,0
1697739147771,7401,Login-1,200,,Spike Test  4-82,text,true,,28096,440,30,120,http://localhost:8081/,7397,0,0
1697739148033,7181,Create Post,200,,Endurance Test  3-25,text,true,,561,581,30,120,http://localhost:8081/api/post/auth/creator,7180,0,0
1697739148264,6970,Register Random User,200,,Endurance Test  3-29,text,true,,395,686,30,120,http://localhost:8081/api/users/,6970,0,2
1697739148547,6868,Register Random User,200,,Spike Test  4-102,text,true,,395,686,30,120,http://localhost:8081/api/users/,6868,0,2
1697739148381,7157,Delete Post,200,,Endurance Test  3-27,,true,,303,593,30,120,http://localhost:8081/api/post/auth/manager?postId=4488,7157,0,0
1697739148514,7065,Create Post,200,,Endurance Test  3-4,text,true,,561,581,30,120,http://localhost:8081/api/post/auth/creator,7064,0,0
1697739148515,7146,Create Post,200,,Endurance Test  3-1,text,true,,561,581,30,120,http://localhost:8081/api/post/auth/creator,7145,0,0
1697739148731,7075,Register Random User,200,,Stress Test  1-32,text,true,,395,686,20,120,http://localhost:8081/api/users/,7075,0,2
1697739148914,6941,Register Random User,200,,Stress Test  1-49,text,true,,395,685,20,120,http://localhost:8081/api/users/,6941,0,2
1697739149213,6712,Register Random User,200,,Stress Test  1-42,text,true,,395,686,21,121,http://localhost:8081/api/users/,6712,0,2
1697739134770,21170,Login,200,,Load Test  2-40,text,true,,28508,1193,40,121,http://localhost:8081/,6774,0,0
1697739134770,6774,Login-0,302,,Load Test  2-40,,true,,412,753,40,121,http://localhost:8081/authenticate,6774,0,0
1697739141544,14396,Login-1,200,,Load Test  2-40,text,true,,28096,440,40,121,http://localhost:8081/,14394,0,0
1697739148962,7130,Delete Post,200,,Stress Test  1-46,,true,,303,605,21,121,http://localhost:8081/api/post/auth/manager?postId=4489,7130,0,0
1697739124536,31718,Login,200,,Load Test  2-19,text,true,,28508,1169,40,121,http://localhost:8081/,24737,0,0
1697739124536,24737,Login-0,302,,Load Test  2-19,,true,,412,729,40,121,http://localhost:8081/authenticate,24737,0,0
1697739149274,6980,Login-1,200,,Load Test  2-19,text,true,,28096,440,40,121,http://localhost:8081/,6976,0,0
1697739149879,6621,Register Random User,200,,Spike Test  4-101,text,true,,395,686,30,121,http://localhost:8081/api/users/,6621,0,1
1697739149516,6984,Delete Post,200,,Load Test  2-37,,true,,303,595,40,121,http://localhost:8081/api/post/auth/manager?postId=4490,6984,0,0
1697739142120,14552,Login,200,,Load Test  2-34,text,true,,28508,1165,40,122,http://localhost:8081/,7749,0,0
1697739142120,7749,Login-0,302,,Load Test  2-34,,true,,412,725,40,122,http://localhost:8081/authenticate,7749,0,0
1697739149870,6802,Login-1,200,,Load Test  2-34,text,true,,28096,440,40,122,http://localhost:8081/,6799,0,0
1697739149856,6878,Delete Post,200,,Load Test  2-20,,true,,303,605,40,122,http://localhost:8081/api/post/auth/manager?postId=4491,6878,0,0
1697739150508,6340,Register Random User,200,,Load Test  2-38,text,true,,395,686,40,122,http://localhost:8081/api/users/,6340,0,1
1697739150129,6772,Delete Post,200,,Endurance Test  3-24,,true,,303,599,30,122,http://localhost:8081/api/post/auth/manager?postId=4494,6772,0,0
1697739135640,21278,Login,200,,Load Test  2-12,text,true,,28508,1181,40,122,http://localhost:8081/,14779,0,0
1697739135640,14779,Login-0,302,,Load Test  2-12,,true,,412,741,40,122,http://localhost:8081/authenticate,14779,0,0
1697739150419,6499,Login-1,200,,Load Test  2-12,text,true,,28096,440,40,122,http://localhost:8081/,6495,0,0
1697739150509,6561,Register Random User,200,,Endurance Test  3-8,text,true,,395,685,30,122,http://localhost:8081/api/users/,6561,0,2
1697739150732,6353,Create Post,200,,Load Test  2-27,text,true,,561,581,40,122,http://localhost:8081/api/post/auth/creator,6353,0,0
1697739150561,6524,Delete Post,200,,Load Test  2-21,,true,,303,611,40,122,http://localhost:8081/api/post/auth/manager?postId=4495,6524,0,0
1697739142979,14175,Delete Post,200,,Endurance Test  3-12,,true,,303,609,30,122,http://localhost:8081/api/post/auth/manager?postId=4469,14175,0,0
1697739150614,6696,Register Random User,200,,Stress Test  1-50,text,true,,395,686,21,122,http://localhost:8081/api/users/,6696,0,2
1697739142725,14669,Login,200,,Spike Test  4-112,text,true,,28508,1157,31,122,http://localhost:8081/,8127,0,0
1697739142725,8127,Login-0,302,,Spike Test  4-112,,true,,412,717,31,122,http://localhost:8081/authenticate,8127,0,0
1697739150852,6542,Login-1,200,,Spike Test  4-112,text,true,,28096,440,31,122,http://localhost:8081/,6538,0,0
1697739151212,6278,Register Random User,200,,Spike Test  4-100,text,true,,395,686,31,122,http://localhost:8081/api/users/,6278,0,2
1697739142788,14734,Login,200,,Spike Test  4-69,text,true,,28508,1185,31,122,http://localhost:8081/,8071,0,0
1697739142788,8071,Login-0,302,,Spike Test  4-69,,true,,412,745,31,122,http://localhost:8081/authenticate,8071,0,0
1697739150860,6662,Login-1,200,,Spike Test  4-69,text,true,,28096,440,31,122,http://localhost:8081/,6658,0,0
1697739143720,14012,Register Random User,200,,Load Test  2-23,text,true,,395,686,40,121,http://localhost:8081/api/users/,14012,0,1
1697739151229,6590,Delete Post,200,,Endurance Test  3-28,,true,,303,601,30,121,http://localhost:8081/api/post/auth/manager?postId=4498,6590,0,0
1697739151448,6484,Create Post,200,,Endurance Test  3-17,text,true,,561,581,30,122,http://localhost:8081/api/post/auth/creator,6483,0,0
1697739151479,6490,Create Post,200,,Stress Test  1-37,text,true,,561,581,21,122,http://localhost:8081/api/post/auth/creator,6490,0,0
1697739143916,14158,Delete Post,200,,Load Test  2-16,,true,,303,595,40,122,http://localhost:8081/api/post/auth/manager?postId=4473,14158,0,0
1697739151479,6614,Delete Post,200,,Load Test  2-32,,true,,303,593,40,122,http://localhost:8081/api/post/auth/manager?postId=4500,6614,0,0
1697739144088,14192,Delete Post,200,,Load Test  2-14,,true,,303,601,40,122,http://localhost:8081/api/post/auth/manager?postId=4474,14192,0,0
1697739143748,14569,Login,200,,Endurance Test  3-10,text,true,,28508,1161,30,122,http://localhost:8081/,8025,0,0
1697739143748,8025,Login-0,302,,Endurance Test  3-10,,true,,412,721,30,122,http://localhost:8081/authenticate,8025,0,0
1697739151774,6543,Login-1,200,,Endurance Test  3-10,text,true,,28096,440,30,122,http://localhost:8081/,6539,0,0
1697739143818,14515,Login,200,,Spike Test  4-111,text,true,,28508,1193,31,122,http://localhost:8081/,7988,0,0
1697739143818,7988,Login-0,302,,Spike Test  4-111,,true,,412,753,31,122,http://localhost:8081/authenticate,7988,0,0
1697739151806,6527,Login-1,200,,Spike Test  4-111,text,true,,28096,440,31,122,http://localhost:8081/,6524,0,0
1697739144525,14097,Delete Post,200,,Load Test  2-33,,true,,303,601,40,122,http://localhost:8081/api/post/auth/manager?postId=4475,14097,0,0
1697739144036,14601,Login,200,,Load Test  2-17,text,true,,28508,1185,40,122,http://localhost:8081/,7853,0,0
1697739144036,7853,Login-0,302,,Load Test  2-17,,true,,412,745,40,122,http://localhost:8081/authenticate,7853,0,0
1697739151889,6748,Login-1,200,,Load Test  2-17,text,true,,28096,440,40,122,http://localhost:8081/,6744,0,0
1697739152049,6627,Register Random User,200,,Endurance Test  3-20,text,true,,395,686,30,122,http://localhost:8081/api/users/,6627,0,2
1697739144697,14079,Delete Post,200,,Stress Test  1-40,,true,,303,595,21,122,http://localhost:8081/api/post/auth/manager?postId=4476,14079,0,0
1697739144381,14425,Login,200,,Load Test  2-28,text,true,,28508,1177,40,122,http://localhost:8081/,7778,0,0
1697739144381,7778,Login-0,302,,Load Test  2-28,,true,,412,737,40,122,http://localhost:8081/authenticate,7778,0,0
1697739152159,6647,Login-1,200,,Load Test  2-28,text,true,,28096,440,40,122,http://localhost:8081/,6643,0,0
1697739144845,14186,Delete Post,200,,Endurance Test  3-3,,true,,303,595,30,122,http://localhost:8081/api/post/auth/manager?postId=4479,14186,0,0
1697739152429,6739,Create Post,200,,Endurance Test  3-13,text,true,,561,581,30,122,http://localhost:8081/api/post/auth/creator,6739,0,0
1697739137840,21332,Login,200,,Spike Test  4-78,text,true,,28508,1173,31,122,http://localhost:8081/,14749,0,0
1697739137840,14749,Login-0,302,,Spike Test  4-78,,true,,412,733,31,122,http://localhost:8081/authenticate,14749,0,0
1697739152589,6583,Login-1,200,,Spike Test  4-78,text,true,,28096,440,31,122,http://localhost:8081/,6580,0,0
1697739152357,6832,Delete Post,200,,Load Test  2-13,,true,,303,603,40,121,http://localhost:8081/api/post/auth/manager?postId=4501,6832,0,0
1697739152324,6875,Register Random User,200,,Stress Test  1-31,text,true,,395,686,21,121,http://localhost:8081/api/users/,6874,0,2
1697739152367,6852,Register Random User,200,,Endurance Test  3-16,text,true,,395,686,30,121,http://localhost:8081/api/users/,6852,0,2
1697739152429,6829,Create Post,200,,Load Test  2-36,text,true,,561,581,40,122,http://localhost:8081/api/post/auth/creator,6828,0,0
1697739145151,14236,Register Random User,200,,Stress Test  1-33,text,true,,395,685,21,122,http://localhost:8081/api/users/,14236,0,4
1697739138019,21537,Login,200,,Load Test  2-31,text,true,,28508,1181,40,123,http://localhost:8081/,14615,0,0
1697739138019,14615,Login-0,302,,Load Test  2-31,,true,,412,741,40,123,http://localhost:8081/authenticate,14615,0,0
1697739152635,6921,Login-1,200,,Load Test  2-31,text,true,,28096,440,40,123,http://localhost:8081/,6917,0,0
1697739153097,6727,Register Random User,200,,Load Test  2-26,text,true,,395,686,40,123,http://localhost:8081/api/users/,6727,0,1
1697739145989,13978,Create Post,200,,Spike Test  4-119,text,true,,561,581,31,123,http://localhost:8081/api/post/auth/creator,13978,0,0
1697739145607,14418,Login,200,,Spike Test  4-110,text,true,,28508,1157,31,123,http://localhost:8081/,7428,0,0
1697739145607,7428,Login-0,302,,Spike Test  4-110,,true,,412,717,31,123,http://localhost:8081/authenticate,7428,0,0
1697739153035,6990,Login-1,200,,Spike Test  4-110,text,true,,28096,440,31,123,http://localhost:8081/,6986,0,0
1697739145984,14062,Login,200,,Stress Test  1-35,text,true,,28508,1169,22,123,http://localhost:8081/,7244,0,0
1697739145984,7244,Login-0,302,,Stress Test  1-35,,true,,412,729,22,123,http://localhost:8081/authenticate,7244,0,0
1697739153228,6818,Login-1,200,,Stress Test  1-35,text,true,,28096,440,22,123,http://localhost:8081/,6813,0,0
1697739153275,6845,Create Post,200,,Spike Test  4-115,text,true,,561,581,31,123,http://localhost:8081/api/post/auth/creator,6845,0,0
1697739146930,13239,Create Post,200,,Load Test  2-35,text,true,,561,581,40,123,http://localhost:8081/api/post/auth/creator,13238,0,0
1697739146872,13297,Delete Post,200,,Endurance Test  3-5,,true,,303,599,30,123,http://localhost:8081/api/post/auth/manager?postId=4484,13297,0,0
1697739153326,6904,Create Post,200,,Stress Test  1-47,text,true,,561,581,22,123,http://localhost:8081/api/post/auth/creator,6903,0,0
1697739153352,6922,Create Post,200,,Stress Test  1-38,text,true,,561,581,22,123,http://localhost:8081/api/post/auth/creator,6921,0,0
1697739146236,14192,Login,200,,Load Test  2-25,text,true,,28508,1161,40,123,http://localhost:8081/,7319,0,0
1697739146236,7319,Login-0,302,,Load Test  2-25,,true,,412,721,40,123,http://localhost:8081/authenticate,7319,0,0
1697739153555,6873,Login-1,200,,Load Test  2-25,text,true,,28096,440,40,123,http://localhost:8081/,6868,0,0
1697739153878,6808,Register Random User,200,,Spike Test  4-98,text,true,,395,686,32,124,http://localhost:8081/api/users/,6808,0,2
1697739153980,6773,Register Random User,200,,Endurance Test  3-2,text,true,,395,686,30,124,http://localhost:8081/api/users/,6773,0,2
1697739147476,13492,Login,200,,Spike Test  4-109,text,true,,28508,1165,32,124,http://localhost:8081/,6502,0,0
1697739147476,6502,Login-0,302,,Spike Test  4-109,,true,,412,725,32,124,http://localhost:8081/authenticate,6502,0,0
1697739153978,6990,Login-1,200,,Spike Test  4-109,text,true,,28096,440,32,124,http://localhost:8081/,6986,0,0
1697739153644,7325,Delete Post,200,,Endurance Test  3-15,,true,,303,591,30,124,http://localhost:8081/api/post/auth/manager?postId=4503,7325,0,0
1697739147187,13788,Login,200,,Load Test  2-6,text,true,,28508,1193,40,124,http://localhost:8081/,6687,0,0
1697739147187,6687,Login-0,302,,Load Test  2-6,,true,,412,753,40,124,http://localhost:8081/authenticate,6687,0,0
1697739153874,7101,Login-1,200,,Load Test  2-6,text,true,,28096,440,40,124,http://localhost:8081/,7097,0,0
1697739154336,6676,Register Random User,200,,Endurance Test  3-21,text,true,,395,686,30,124,http://localhost:8081/api/users/,6676,0,1
1697739153771,7275,Delete Post,200,,Endurance Test  3-30,,true,,303,605,30,124,http://localhost:8081/api/post/auth/manager?postId=4504,7275,0,0
1697739154249,6949,Delete Post,200,,Endurance Test  3-22,,true,,303,599,30,124,http://localhost:8081/api/post/auth/manager?postId=4506,6949,0,0
1697739140490,20875,Login,200,,Stress Test  1-48,text,true,,28508,1181,22,124,http://localhost:8081/,7886,0,0
1697739140490,7886,Login-0,302,,Stress Test  1-48,,true,,412,741,22,124,http://localhost:8081/authenticate,7886,0,0
1697739148376,12989,Login-1,200,,Stress Test  1-48,text,true,,28096,440,22,124,http://localhost:8081/,12985,0,0
1697739154501,6914,Delete Post,200,,Load Test  2-11,,true,,303,605,40,124,http://localhost:8081/api/post/auth/manager?postId=4505,6914,0,0
1697739154652,6987,Register Random User,200,,Endurance Test  3-19,text,true,,395,686,30,124,http://localhost:8081/api/users/,6987,0,2
1697739154673,7075,Create Post,200,,Load Test  2-9,text,true,,561,581,40,124,http://localhost:8081/api/post/auth/creator,7075,0,0
1697739154699,7094,Delete Post,200,,Spike Test  4-118,,true,,303,601,32,124,http://localhost:8081/api/post/auth/manager?postId=4507,7094,0,0
1697739140646,21265,Login,200,,Stress Test  1-44,text,true,,28508,1161,22,125,http://localhost:8081/,14105,0,0
1697739140646,14105,Login-0,302,,Stress Test  1-44,,true,,412,721,22,125,http://localhost:8081/authenticate,14105,0,0
1697739154752,7159,Login-1,200,,Stress Test  1-44,text,true,,28096,440,22,125,http://localhost:8081/,7155,0,0
1697739140914,21059,Login,200,,Spike Test  4-70,text,true,,28508,1153,33,125,http://localhost:8081/,7892,0,0
1697739140914,7892,Login-0,302,,Spike Test  4-70,,true,,412,713,33,125,http://localhost:8081/authenticate,7892,0,0
1697739148806,13167,Login-1,200,,Spike Test  4-70,text,true,,28096,440,33,125,http://localhost:8081/,13164,0,0
1697739148896,13104,Create Post,200,,Spike Test  4-117,text,true,,561,581,32,124,http://localhost:8081/api/post/auth/creator,13103,0,0
1697739155215,6801,Register Random User,200,,Spike Test  4-97,text,true,,395,686,32,124,http://localhost:8081/api/users/,6801,0,3
1697739148855,13276,Login,200,,Spike Test  4-108,text,true,,28508,1169,32,124,http://localhost:8081/,6308,0,0
1697739148855,6308,Login-0,302,,Spike Test  4-108,,true,,412,729,32,124,http://localhost:8081/authenticate,6308,0,0
1697739155164,6967,Login-1,200,,Spike Test  4-108,text,true,,28096,440,32,124,http://localhost:8081/,6963,0,0
1697739141311,20943,Login,200,,Stress Test  1-36,text,true,,28508,1165,22,124,http://localhost:8081/,8069,0,0
1697739141311,8069,Login-0,302,,Stress Test  1-36,,true,,412,725,22,124,http://localhost:8081/authenticate,8069,0,0
1697739149381,12873,Login-1,200,,Stress Test  1-36,text,true,,28096,440,22,124,http://localhost:8081/,12870,0,0
1697739148962,13390,Login,200,,Endurance Test  3-11,text,true,,28508,1169,30,124,http://localhost:8081/,6469,0,0
1697739148962,6469,Login-0,302,,Endurance Test  3-11,,true,,412,729,30,124,http://localhost:8081/authenticate,6469,0,0
1697739155431,6921,Login-1,200,,Endurance Test  3-11,text,true,,28096,440,30,124,http://localhost:8081/,6918,0,0
1697739149595,12891,Register Random User,200,,Load Test  2-39,text,true,,395,686,40,124,http://localhost:8081/api/users/,12891,0,2
1697739149217,13275,Login,200,,Endurance Test  3-6,text,true,,28508,1161,30,124,http://localhost:8081/,6308,0,0
1697739149217,6308,Login-0,302,,Endurance Test  3-6,,true,,412,721,30,124,http://localhost:8081/authenticate,6308,0,0
1697739155526,6966,Login-1,200,,Endurance Test  3-6,text,true,,28096,440,30,124,http://localhost:8081/,6963,0,0
1697739155541,7076,Register Random User,200,,Endurance Test  3-27,text,true,,395,686,30,124,http://localhost:8081/api/users/,7076,0,1
1697739142177,20512,Delete Post,200,,Load Test  2-18,,true,,303,609,40,124,http://localhost:8081/api/post/auth/manager?postId=4467,20512,0,0
1697739155580,7112,Delete Post,200,,Endurance Test  3-4,,true,,303,593,30,124,http://localhost:8081/api/post/auth/manager?postId=4510,7112,0,0
1697739155662,7280,Delete Post,200,,Endurance Test  3-1,,true,,303,611,30,124,http://localhost:8081/api/post/auth/manager?postId=4511,7280,0,0
1697739149902,13083,Delete Post,200,,Stress Test  1-45,,true,,303,601,22,124,http://localhost:8081/api/post/auth/manager?postId=4492,13083,0,0
1697739136213,26830,Register Random User,200,,Spike Test  4-68,text,true,,395,685,32,124,http://localhost:8081/api/users/,26830,0,2
1697739155927,7148,Register Random User,200,,Stress Test  1-30,text,true,,395,686,22,123,http://localhost:8081/api/users/,7148,0,1
1697739149585,13535,Login,200,,Stress Test  1-34,text,true,,28508,1165,22,123,http://localhost:8081/,6284,0,0
1697739149585,6284,Login-0,302,,Stress Test  1-34,,true,,412,725,22,123,http://localhost:8081/authenticate,6284,0,0
1697739155869,7251,Login-1,200,,Stress Test  1-34,text,true,,28096,440,22,123,http://localhost:8081/,7247,0,0
1697739155941,7303,Create Post,200,,Load Test  2-40,text,true,,561,581,40,125,http://localhost:8081/api/post/auth/creator,7302,0,0
1697739156094,7211,Register Random User,200,,Stress Test  1-46,text,true,,395,686,23,125,http://localhost:8081/api/users/,7211,0,2
1697739150128,13283,Login,200,,Spike Test  4-107,text,true,,28508,1181,32,125,http://localhost:8081/,6043,0,0
1697739150128,6043,Login-0,302,,Spike Test  4-107,,true,,412,741,32,125,http://localhost:8081/authenticate,6043,0,0
1697739156171,7240,Login-1,200,,Spike Test  4-107,text,true,,28096,440,32,125,http://localhost:8081/,7237,0,0
1697739150506,13059,Login,200,,Load Test  2-7,text,true,,28508,1169,40,124,http://localhost:8081/,5738,0,0
1697739150506,5738,Login-0,302,,Load Test  2-7,,true,,412,729,40,124,http://localhost:8081/authenticate,5738,0,0
1697739156245,7320,Login-1,200,,Load Test  2-7,text,true,,28096,440,40,124,http://localhost:8081/,7316,0,0
1697739156255,7347,Create Post,200,,Load Test  2-19,text,true,,561,581,40,124,http://localhost:8081/api/post/auth/creator,7347,0,0
1697739156545,7142,Register Random User,200,,Spike Test  4-96,text,true,,395,686,31,124,http://localhost:8081/api/users/,7142,0,2
1697739157088,6810,Register Random User,200,,Load Test  2-21,text,true,,395,686,40,123,http://localhost:8081/api/users/,6810,0,1
1697739156673,7256,Create Post,200,,Load Test  2-34,text,true,,561,581,40,123,http://localhost:8081/api/post/auth/creator,7255,0,0
1697739128677,35310,Login,500,,Spike Test  4-83,text,false,Status code should be 200,1185,1157,30,123,http://localhost:8081/,5294,0,0
1697739128677,5294,Login-0,302,,Spike Test  4-83,,true,,412,717,30,123,http://localhost:8081/authenticate,5294,0,0
1697739133971,30016,Login-1,500,,Spike Test  4-83,text,false,,773,440,30,123,http://localhost:8081/,30016,0,0
1697739156919,7110,Create Post,200,,Load Test  2-12,text,true,,561,581,40,122,http://localhost:8081/api/post/auth/creator,7110,0,0
1697739151408,12692,Delete Post,200,,Stress Test  1-39,,true,,303,593,23,122,http://localhost:8081/api/post/auth/manager?postId=4499,12692,0,0
1697739151615,12549,Register Random User,200,,Endurance Test  3-23,text,true,,395,686,30,122,http://localhost:8081/api/users/,12549,0,2
1697739157086,7113,Delete Post,200,,Load Test  2-27,,true,,303,607,40,122,http://localhost:8081/api/post/auth/manager?postId=4512,7113,0,0
1697739151343,12865,Login,200,,Load Test  2-3,text,true,,28508,1157,40,122,http://localhost:8081/,5853,0,0
1697739151343,5853,Login-0,302,,Load Test  2-3,,true,,412,717,40,122,http://localhost:8081/authenticate,5853,0,0
1697739157196,7012,Login-1,200,,Load Test  2-3,text,true,,28096,440,40,122,http://localhost:8081/,7007,0,0
1697739157395,6998,Create Post,200,,Spike Test  4-112,text,true,,561,581,29,122,http://localhost:8081/api/post/auth/creator,6997,0,0
1697739157822,6672,Register Random User,200,,Endurance Test  3-28,text,true,,395,686,30,121,http://localhost:8081/api/users/,6672,0,2
1697739151833,12777,Login,200,,Spike Test  4-106,text,true,,28508,1177,28,121,http://localhost:8081/,5980,0,0
1697739151833,5980,Login-0,302,,Spike Test  4-106,,true,,412,737,28,121,http://localhost:8081/authenticate,5980,0,0
1697739157814,6796,Login-1,200,,Spike Test  4-106,text,true,,28096,440,28,121,http://localhost:8081/,6791,0,0
1697739157880,6807,Register Random User,200,,Spike Test  4-95,text,true,,395,686,27,120,http://localhost:8081/api/users/,6807,0,2
1697739157933,6769,Delete Post,200,,Endurance Test  3-17,,true,,303,605,30,119,http://localhost:8081/api/post/auth/manager?postId=4513,6769,0,0
